Freq.	V(out)
1.40069593761382e+003	(-4.08923710862315e-002dB,1.57239927485661e+000°)
1.41043854832214e+003	(-4.08577099484057e-002dB,1.54627060789583e+000°)
1.42024892424692e+003	(-4.08223965203954e-002dB,1.52021626133983e+000°)
1.43012753673252e+003	(-4.07864240510210e-002dB,1.49423497649215e+000°)
1.44007486040175e+003	(-4.07497856628903e-002dB,1.46832549818371e+000°)
1.45009137317870e+003	(-4.07124743510669e-002dB,1.44248657470977e+000°)
1.46017755631166e+003	(-4.06744829817243e-002dB,1.41671695776632e+000°)
1.47033389439628e+003	(-4.06358042907526e-002dB,1.39101540238732e+000°)
1.48056087539885e+003	(-4.05964308823863e-002dB,1.36538066688126e+000°)
1.49085899067970e+003	(-4.05563552277367e-002dB,1.33981151276915e+000°)
1.50122873501688e+003	(-4.05155696633865e-002dB,1.31430670472146e+000°)
1.51167060662988e+003	(-4.04740663899225e-002dB,1.28886501049572e+000°)
1.52218510720356e+003	(-4.04318374703255e-002dB,1.26348520087453e+000°)
1.53277274191231e+003	(-4.03888748286394e-002dB,1.23816604960288e+000°)
1.54343401944426e+003	(-4.03451702482476e-002dB,1.21290633332673e+000°)
1.55416945202574e+003	(-4.03007153704370e-002dB,1.18770483153078e+000°)
1.56497955544593e+003	(-4.02555016926137e-002dB,1.16256032647690e+000°)
1.57586484908158e+003	(-4.02095205668592e-002dB,1.13747160314232e+000°)
1.58682585592199e+003	(-4.01627631981963e-002dB,1.11243744915839e+000°)
1.59786310259415e+003	(-4.01152206429098e-002dB,1.08745665474901e+000°)
1.60897711938803e+003	(-4.00668838067804e-002dB,1.06252801266955e+000°)
1.62016844028205e+003	(-4.00177434434640e-002dB,1.03765031814546e+000°)
1.63143760296874e+003	(-3.99677901526501e-002dB,1.01282236881147e+000°)
1.64278514888061e+003	(-3.99170143782140e-002dB,9.88042964650577e-001°)
1.65421162321608e+003	(-3.98654064065424e-002dB,9.63310907932928e-001°)
1.66571757496577e+003	(-3.98129563645319e-002dB,9.38625003155532e-001°)
1.67730355693880e+003	(-3.97596542177687e-002dB,9.13984056981402e-001°)
1.68897012578940e+003	(-3.97054897686160e-002dB,8.89386878178572e-001°)
1.70071784204363e+003	(-3.96504526542612e-002dB,8.64832277560306e-001°)
1.71254727012632e+003	(-3.95945323447780e-002dB,8.40319067924131e-001°)
1.72445897838818e+003	(-3.95377181410053e-002dB,8.15846063991685e-001°)
1.73645353913312e+003	(-3.94799991726326e-002dB,7.91412082348259e-001°)
1.74853152864572e+003	(-3.94213643961051e-002dB,7.67015941382955e-001°)
1.76069352721897e+003	(-3.93618025924554e-002dB,7.42656461227889e-001°)
1.77294011918208e+003	(-3.93013023652327e-002dB,7.18332463698860e-001°)
1.78527189292862e+003	(-3.92398521383083e-002dB,6.94042772234297e-001°)
1.79768944094474e+003	(-3.91774401537016e-002dB,6.69786211836305e-001°)
1.81019335983766e+003	(-3.91140544692904e-002dB,6.45561609009765e-001°)
1.82278425036435e+003	(-3.90496829565839e-002dB,6.21367791702889e-001°)
1.83546271746036e+003	(-3.89843132984412e-002dB,5.97203589247219e-001°)
1.84822937026890e+003	(-3.89179329866084e-002dB,5.73067832297580e-001°)
1.86108482217010e+003	(-3.88505293195514e-002dB,5.48959352772344e-001°)
1.87402969081051e+003	(-3.87820893998095e-002dB,5.24876983793547e-001°)
1.88706459813272e+003	(-3.87126001317088e-002dB,5.00819559626951e-001°)
1.90019017040529e+003	(-3.86420482188425e-002dB,4.76785915622361e-001°)
1.91340703825283e+003	(-3.85704201615040e-002dB,4.52774888153624e-001°)
1.92671583668627e+003	(-3.84977022541459e-002dB,4.28785314559142e-001°)
1.94011720513342e+003	(-3.84238805828376e-002dB,4.04816033081642e-001°)
1.95361178746963e+003	(-3.83489410224958e-002dB,3.80865882808237e-001°)
1.96720023204877e+003	(-3.82728692343617e-002dB,3.56933703611231e-001°)
1.98088319173437e+003	(-3.81956506631575e-002dB,3.33018336087521e-001°)
1.99466132393099e+003	(-3.81172705344501e-002dB,3.09118621499173e-001°)
2.00853529061580e+003	(-3.80377138516412e-002dB,2.85233401713304e-001°)
2.02250575837036e+003	(-3.79569653934157e-002dB,2.61361519141986e-001°)
2.03657339841271e+003	(-3.78750097106266e-002dB,2.37501816682599e-001°)
2.05073888662955e+003	(-3.77918311234777e-002dB,2.13653137657398e-001°)
2.06500290360876e+003	(-3.77074137184919e-002dB,1.89814325753865e-001°)
2.07936613467208e+003	(-3.76217413455818e-002dB,1.65984224963871e-001°)
2.09382926990804e+003	(-3.75347976149244e-002dB,1.42161679524448e-001°)
2.10839300420511e+003	(-3.74465658938752e-002dB,1.18345533856644e-001°)
2.12305803728509e+003	(-3.73570293038779e-002dB,9.45346325058278e-002°)
2.13782507373675e+003	(-3.72661707171653e-002dB,7.07278200807200e-002°)
2.15269482304963e+003	(-3.71739727535796e-002dB,4.69239411936214e-002°)
2.16766799964819e+003	(-3.70804177773663e-002dB,2.31218403988731e-002°)
2.18274532292609e+003	(-3.69854878936896e-002dB,-6.79637866530417e-004°)
2.19792751728078e+003	(-3.68891649453409e-002dB,-2.44816493446490e-002°)
2.21321531214826e+003	(-3.67914305093096e-002dB,-4.82853500173168e-002°)
2.22860944203821e+003	(-3.66922658932741e-002dB,-7.20918961665492e-002°)
2.24411064656918e+003	(-3.65916521320944e-002dB,-9.59024444361508e-002°)
2.25971967050421e+003	(-3.64895699842240e-002dB,-1.19718151892409e-001°)
2.27543726378655e+003	(-3.63859999280885e-002dB,-1.43540176085754e-001°)
2.29126418157574e+003	(-3.62809221583452e-002dB,-1.67369675111982e-001°)
2.30720118428386e+003	(-3.61743165822623e-002dB,-1.91207807673790e-001°)
2.32324903761207e+003	(-3.60661628158222e-002dB,-2.15055733142150e-001°)
2.33940851258740e+003	(-3.59564401799251e-002dB,-2.38914611619021e-001°)
2.35568038559982e+003	(-3.58451276965146e-002dB,-2.62785603998105e-001°)
2.37206543843949e+003	(-3.57322040844949e-002dB,-2.86669872027491e-001°)
2.38856445833437e+003	(-3.56176477559697e-002dB,-3.10568578372354e-001°)
2.40517823798801e+003	(-3.55014368119301e-002dB,-3.34482886676439e-001°)
2.42190757561767e+003	(-3.53835490382372e-002dB,-3.58413961625558e-001°)
2.43875327499262e+003	(-3.52639619014659e-002dB,-3.82362969009624e-001°)
2.45571614547282e+003	(-3.51426525445920e-002dB,-4.06331075785953e-001°)
2.47279700204775e+003	(-3.50195977827586e-002dB,-4.30319450142694e-001°)
2.48999666537560e+003	(-3.48947740988809e-002dB,-4.54329261561179e-001°)
2.50731596182268e+003	(-3.47681576392422e-002dB,-4.78361680880464e-001°)
2.52475572350315e+003	(-3.46397242089544e-002dB,-5.02417880360398e-001°)
2.54231678831896e+003	(-3.45094492675145e-002dB,-5.26499033746031e-001°)
2.56000000000015e+003	(-3.43773079240936e-002dB,-5.50606316331240e-001°)
2.57780620814535e+003	(-3.42432749328473e-002dB,-5.74740905023562e-001°)
2.59573626826263e+003	(-3.41073246883994e-002dB,-5.98903978408569e-001°)
2.61379104181057e+003	(-3.39694312207049e-002dB,-6.23096716814816e-001°)
2.63197139623969e+003	(-3.38295681904192e-002dB,-6.47320302378629e-001°)
2.65027820503409e+003	(-3.36877088838288e-002dB,-6.71575919109984e-001°)
2.66871234775343e+003	(-3.35438262079214e-002dB,-6.95864752957460e-001°)
2.68727471007521e+003	(-3.33978926852685e-002dB,-7.20187991874682e-001°)
2.70596618383730e+003	(-3.32498804488670e-002dB,-7.44546825886115e-001°)
2.72478766708077e+003	(-3.30997612369389e-002dB,-7.68942447153333e-001°)
2.74374006409308e+003	(-3.29475063876721e-002dB,-7.93376050042093e-001°)
2.76282428545150e+003	(-3.27930868337646e-002dB,-8.17848831189280e-001°)
2.78204124806688e+003	(-3.26364730970424e-002dB,-8.42361989569590e-001°)
2.80139187522766e+003	(-3.24776352829288e-002dB,-8.66916726563718e-001°)
2.82087709664429e+003	(-3.23165430749153e-002dB,-8.91514246026357e-001°)
2.84049784849386e+003	(-3.21531657287785e-002dB,-9.16155754353927e-001°)
2.86025507346506e+003	(-3.19874720669207e-002dB,-9.40842460553361e-001°)
2.88014972080353e+003	(-3.18194304725222e-002dB,-9.65575576311074e-001°)
2.90018274635742e+003	(-3.16490088836394e-002dB,-9.90356316061940e-001°)
2.92035511262334e+003	(-3.14761747871994e-002dB,-1.01518589705912e+000°)
2.94066778879259e+003	(-3.13008952129435e-002dB,-1.04006553944409e+000°)
2.96112175079772e+003	(-3.11231367273117e-002dB,-1.06499646631668e+000°)
2.98171798135943e+003	(-3.09428654271711e-002dB,-1.08997990380593e+000°)
3.00245747003379e+003	(-3.07600469334993e-002dB,-1.11501708114104e+000°)
3.02334121325978e+003	(-3.05746463850062e-002dB,-1.14010923072308e+000°)
3.04437021440715e+003	(-3.03866284315639e-002dB,-1.16525758819669e+000°)
3.06554548382465e+003	(-3.01959572277580e-002dB,-1.19046339252248e+000°)
3.08686803888854e+003	(-3.00025964261440e-002dB,-1.21572788604961e+000°)
3.10833890405151e+003	(-2.98065091704439e-002dB,-1.24105231458909e+000°)
3.12995911089189e+003	(-2.96076580887558e-002dB,-1.26643792748729e+000°)
3.15172969816318e+003	(-2.94060052865684e-002dB,-1.29188597769993e+000°)
3.17365171184400e+003	(-2.92015123398938e-002dB,-1.31739772186665e+000°)
3.19572620518832e+003	(-2.89941402877904e-002dB,-1.34297442038605e+000°)
3.21795423877608e+003	(-2.87838496254726e-002dB,-1.36861733749089e+000°)
3.24033688056412e+003	(-2.85706002968235e-002dB,-1.39432774132422e+000°)
3.26287520593751e+003	(-2.83543516869221e-002dB,-1.42010690401591e+000°)
3.28557029776124e+003	(-2.81350626146900e-002dB,-1.44595610175917e+000°)
3.30842324643219e+003	(-2.79126913251258e-002dB,-1.47187661488833e+000°)
3.33143514993156e+003	(-2.76871954815906e-002dB,-1.49786972795700e+000°)
3.35460711387762e+003	(-2.74585321580698e-002dB,-1.52393672981592e+000°)
3.37794025157882e+003	(-2.72266578311010e-002dB,-1.55007891369293e+000°)
3.40143568408728e+003	(-2.69915283718624e-002dB,-1.57629757727182e+000°)
3.42509454025266e+003	(-2.67530990379184e-002dB,-1.60259402277331e+000°)
3.44891795677638e+003	(-2.65113244650166e-002dB,-1.62896955703449e+000°)
3.47290707826626e+003	(-2.62661586587567e-002dB,-1.65542549159223e+000°)
3.49706305729147e+003	(-2.60175549860001e-002dB,-1.68196314276360e+000°)
3.52138705443797e+003	(-2.57654661663596e-002dB,-1.70858383172870e+000°)
3.54588023836419e+003	(-2.55098442634772e-002dB,-1.73528888461432e+000°)
3.57054378585726e+003	(-2.52506406762034e-002dB,-1.76207963257809e+000°)
3.59537888188950e+003	(-2.49878061296662e-002dB,-1.78895741189221e+000°)
3.62038671967535e+003	(-2.47212906661703e-002dB,-1.81592356402914e+000°)
3.64556850072874e+003	(-2.44510436360438e-002dB,-1.84297943574780e+000°)
3.67092543492075e+003	(-2.41770136883958e-002dB,-1.87012637917946e+000°)
3.69645874053783e+003	(-2.38991487615993e-002dB,-1.89736575191552e+000°)
3.72216964434023e+003	(-2.36173960738150e-002dB,-1.92469891709552e+000°)
3.74805938162104e+003	(-2.33317021132902e-002dB,-1.95212724349586e+000°)
3.77412919626546e+003	(-2.30420126285687e-002dB,-1.97965210561897e+000°)
3.80038034081061e+003	(-2.27482726185718e-002dB,-2.00727488378440e+000°)
3.82681407650569e+003	(-2.24504263225475e-002dB,-2.03499696421896e+000°)
3.85343167337258e+003	(-2.21484172098384e-002dB,-2.06281973914953e+000°)
3.88023441026687e+003	(-2.18421879696143e-002dB,-2.09074460689481e+000°)
3.90722357493928e+003	(-2.15316805003498e-002dB,-2.11877297195919e+000°)
3.93440046409757e+003	(-2.12168358993646e-002dB,-2.14690624512697e+000°)
3.96176638346877e+003	(-2.08975944519529e-002dB,-2.17514584355825e+000°)
3.98932264786202e+003	(-2.05738956205399e-002dB,-2.20349319088391e+000°)
4.01707058123162e+003	(-2.02456780337246e-002dB,-2.23194971730303e+000°)
4.04501151674075e+003	(-1.99128794750790e-002dB,-2.26051685968122e+000°)
4.07314679682545e+003	(-1.95754368719228e-002dB,-2.28919606164835e+000°)
4.10147777325913e+003	(-1.92332862837003e-002dB,-2.31798877369903e+000°)
4.13000580721756e+003	(-1.88863628906422e-002dB,-2.34689645329329e+000°)
4.15873226934420e+003	(-1.85346009818093e-002dB,-2.37592056495777e+000°)
4.18765853981611e+003	(-1.81779339433131e-002dB,-2.40506258038838e+000°)
4.21678600841025e+003	(-1.78162942461949e-002dB,-2.43432397855470e+000°)
4.24611607457022e+003	(-1.74496134343103e-002dB,-2.46370624580364e+000°)
4.27565014747353e+003	(-1.70778221119025e-002dB,-2.49321087596534e+000°)
4.30538964609930e+003	(-1.67008499310995e-002dB,-2.52283937046089e+000°)
4.33533599929642e+003	(-1.63186255792398e-002dB,-2.55259323840898e+000°)
4.36549064585222e+003	(-1.59310767660554e-002dB,-2.58247399673556e+000°)
4.39585503456159e+003	(-1.55381302106680e-002dB,-2.61248317028358e+000°)
4.42643062429656e+003	(-1.51397116283841e-002dB,-2.64262229192476e+000°)
4.45721888407645e+003	(-1.47357457173700e-002dB,-2.67289290267131e+000°)
4.48822129313839e+003	(-1.43261561451663e-002dB,-2.70329655179004e+000°)
4.51943934100845e+003	(-1.39108655350283e-002dB,-2.73383479691692e+000°)
4.55087452757314e+003	(-1.34897954520375e-002dB,-2.76450920417369e+000°)
4.58252836315152e+003	(-1.30628663890760e-002dB,-2.79532134828392e+000°)
4.61440236856776e+003	(-1.26299977526653e-002dB,-2.82627281269304e+000°)
4.64649807522417e+003	(-1.21911078485583e-002dB,-2.85736518968732e+000°)
4.67881702517484e+003	(-1.17461138672190e-002dB,-2.88860008051502e+000°)
4.71136077119967e+003	(-1.12949318689705e-002dB,-2.91997909551007e+000°)
4.74413087687901e+003	(-1.08374767692361e-002dB,-2.95150385421427e+000°)
4.77712891666877e+003	(-1.03736623232842e-002dB,-2.98317598550430e+000°)
4.81035647597606e+003	(-9.90340111101855e-003dB,-3.01499712771745e+000°)
4.84381515123537e+003	(-9.42660452138083e-003dB,-3.04696892877994e+000°)
4.87750654998529e+003	(-8.94318273680546e-003dB,-3.07909304633747e+000°)
4.91143229094568e+003	(-8.45304471723502e-003dB,-3.11137114788488e+000°)
4.94559400409554e+003	(-7.95609818406013e-003dB,-3.14380491090058e+000°)
4.97999333075124e+003	(-7.45224960388652e-003dB,-3.17639602297977e+000°)
5.01463192364540e+003	(-6.94140417208858e-003dB,-3.20914618197044e+000°)
5.04951144700634e+003	(-6.42346579598024e-003dB,-3.24205709611128e+000°)
5.08463357663797e+003	(-5.89833707808101e-003dB,-3.27513048417037e+000°)
5.12000000000034e+003	(-5.36591929900309e-003dB,-3.30836807558669e+000°)
5.15561241629075e+003	(-4.82611240015740e-003dB,-3.34177161061156e+000°)
5.19147253652530e+003	(-4.27881496612799e-003dB,-3.37534284045426e+000°)
5.22758208362118e+003	(-3.72392420715480e-003dB,-3.40908352742686e+000°)
5.26394279247942e+003	(-3.16133594102141e-003dB,-3.44299544509290e+000°)
5.30055641006821e+003	(-2.59094457503287e-003dB,-3.47708037841649e+000°)
5.33742469550690e+003	(-2.01264308754537e-003dB,-3.51134012391449e+000°)
5.37454942015047e+003	(-1.42632300939122e-003dB,-3.54577648980956e+000°)
5.41193236767464e+003	(-8.31874405183924e-004dB,-3.58039129618527e+000°)
5.44957533416157e+003	(-2.29185854098366e-004dB,-3.61518637514431e+000°)
5.48748012818620e+003	(3.81855569282479e-004dB,-3.65016357096704e+000°)
5.52564857090304e+003	(1.00136431450540e-003dB,-3.68532474027386e+000°)
5.56408249613380e+003	(1.62945637495794e-003dB,-3.72067175218713e+000°)
5.60278375045537e+003	(2.26624930781301e-003dB,-3.75620648849846e+000°)
5.64175419328863e+003	(2.91186225430598e-003dB,-3.79193084383616e+000°)
5.68099569698776e+003	(3.56641596006263e-003dB,-3.82784672583367e+000°)
5.72051014693016e+003	(4.23003279587149e-003dB,-3.86395605530436e+000°)
5.76029944160710e+003	(4.90283677851980e-003dB,-3.90026076641362e+000°)
5.80036549271489e+003	(5.58495359201321e-003dB,-3.93676280685721e+000°)
5.84071022524673e+003	(6.27651060898139e-003dB,-3.97346413804006e+000°)
5.88133557758522e+003	(6.97763691230074e-003dB,-4.01036673525723e+000°)
5.92224350159548e+003	(7.68846331702894e-003dB,-4.04747258787898e+000°)
5.96343596271891e+003	(8.40912239252851e-003dB,-4.08478369953635e+000°)
6.00491494006763e+003	(9.13974848495872e-003dB,-4.12230208831101e+000°)
6.04668242651961e+003	(9.88047773983949e-003dB,-4.16002978692594e+000°)
6.08874042881435e+003	(1.06314481250767e-002dB,-4.19796884294103e+000°)
6.13109096764934e+003	(1.13927994540577e-002dB,-4.23612131894849e+000°)
6.17373607777712e+003	(1.21646734092359e-002dB,-4.27448929277417e+000°)
6.21667780810307e+003	(1.29472135656738e-002dB,-4.31307485767840e+000°)
6.25991822178383e+003	(1.37405654151462e-002dB,-4.35188012256253e+000°)
6.30345939632641e+003	(1.45448763903756e-002dB,-4.39090721217618e+000°)
6.34730342368805e+003	(1.53602958895313e-002dB,-4.43015826732901e+000°)
6.39145241037670e+003	(1.61869753010313e-002dB,-4.46963544510471e+000°)
6.43590847755221e+003	(1.70250680285479e-002dB,-4.50934091907731e+000°)
6.48067376112829e+003	(1.78747295164823e-002dB,-4.54927687953292e+000°)
6.52575041187508e+003	(1.87361172754641e-002dB,-4.58944553369119e+000°)
6.57114059552253e+003	(1.96093909082960e-002dB,-4.62984910593339e+000°)
6.61684649286442e+003	(2.04947121361031e-002dB,-4.67048983803092e+000°)
6.66287029986317e+003	(2.13922448248677e-002dB,-4.71136998938054e+000°)
6.70921422775529e+003	(2.23021550121229e-002dB,-4.75249183723796e+000°)
6.75588050315769e+003	(2.32246109339818e-002dB,-4.79385767696049e+000°)
6.80287136817462e+003	(2.41597830523762e-002dB,-4.83546982224865e+000°)
6.85018908050538e+003	(2.51078440829898e-002dB,-4.87733060539473e+000°)
6.89783591355282e+003	(2.60689690226429e-002dB,-4.91944237753133e+000°)
6.94581415653257e+003	(2.70433351779294e-002dB,-4.96180750888850e+000°)
6.99412611458300e+003	(2.80311221935491e-002dB,-5.00442838904953e+000°)
7.04277410887598e+003	(2.90325120810315e-002dB,-5.04730742721402e+000°)
7.09176047672844e+003	(3.00476892478179e-002dB,-5.09044705246364e+000°)
7.14108757171458e+003	(3.10768405267708e-002dB,-5.13384971403169e+000°)
7.19075776377905e+003	(3.21201552056979e-002dB,-5.17751788157719e+000°)
7.24077343935076e+003	(3.31778250573601e-002dB,-5.22145404546300e+000°)
7.29113700145753e+003	(3.42500443697908e-002dB,-5.26566071703740e+000°)
7.34185086984156e+003	(3.53370099768507e-002dB,-5.31014042892190e+000°)
7.39291748107571e+003	(3.64389212890397e-002dB,-5.35489573529997e+000°)
7.44433928868052e+003	(3.75559803248551e-002dB,-5.39992921221450e+000°)
7.49611876324214e+003	(3.86883917420158e-002dB,-5.44524345786577e+000°)
7.54825839253098e+003	(3.98363628694685e-002dB,-5.49084109291717e+000°)
7.60076068162127e+003	(4.10001037393909e-002dB,-5.53672476080282e+000°)
7.65362815301143e+003	(4.21798271195782e-002dB,-5.58289712804220e+000°)
7.70686334674522e+003	(4.33757485462589e-002dB,-5.62936088455892e+000°)
7.76046882053379e+003	(4.45880863569607e-002dB,-5.67611874400345e+000°)
7.81444714987862e+003	(4.58170617239273e-002dB,-5.72317344408166e+000°)
7.86880092819519e+003	(4.70628986876974e-002dB,-5.77052774688881e+000°)
7.92353276693761e+003	(4.83258241911018e-002dB,-5.81818443924893e+000°)
7.97864529572409e+003	(4.96060681134425e-002dB,-5.86614633305691e+000°)
8.03414116246331e+003	(5.09038633050967e-002dB,-5.91441626563093e+000°)
8.09002303348157e+003	(5.22194456222684e-002dB,-5.96299710006358e+000°)
8.14629359365096e+003	(5.35530539623545e-002dB,-6.01189172558647e+000°)
8.20295554651832e+003	(5.49049302991394e-002dB,-6.06110305793341e+000°)
8.26001161443517e+003	(5.62753197187602e-002dB,-6.11063403971290e+000°)
8.31746453868845e+003	(5.76644704557862e-002dB,-6.16048764078745e+000°)
8.37531707963229e+003	(5.90726339294282e-002dB,-6.21066685865557e+000°)
8.43357201682056e+003	(6.05000647803935e-002dB,-6.26117471884247e+000°)
8.49223214914050e+003	(6.19470209078019e-002dB,-6.31201427529624e+000°)
8.55130029494712e+003	(6.34137635063709e-002dB,-6.36318861078962e+000°)
8.61077929219866e+003	(6.49005571041707e-002dB,-6.41470083733016e+000°)
8.67067199859291e+003	(6.64076696003071e-002dB,-6.46655409657340e+000°)
8.73098129170451e+003	(6.79353723032271e-002dB,-6.51875156024695e+000°)
8.79171006912324e+003	(6.94839399690441e-002dB,-6.57129643057769e+000°)
8.85286124859319e+003	(7.10536508404453e-002dB,-6.62419194072876e+000°)
8.91443776815296e+003	(7.26447866854736e-002dB,-6.67744135524098e+000°)
8.97644258627685e+003	(7.42576328370902e-002dB,-6.73104797048299e+000°)
9.03887868201697e+003	(7.58924782324989e-002dB,-6.78501511510834e+000°)
9.10174905514635e+003	(7.75496154533334e-002dB,-6.83934615052054e+000°)
9.16505672630311e+003	(7.92293407654356e-002dB,-6.89404447134367e+000°)
9.22880473713558e+003	(8.09319541595027e-002dB,-6.94911350590254e+000°)
9.29299615044841e+003	(8.26577593916950e-002dB,-7.00455671670994e+000°)
9.35763405034975e+003	(8.44070640245065e-002dB,-7.06037760096233e+000°)
9.42272154239941e+003	(8.61801794680013e-002dB,-7.11657969104267e+000°)
9.48826175375810e+003	(8.79774210212694e-002dB,-7.17316655503178e+000°)
9.55425783333761e+003	(8.97991079139960e-002dB,-7.23014179722765e+000°)
9.62071295195219e+003	(9.16455633485709e-002dB,-7.28750905867546e+000°)
9.68763030247082e+003	(9.35171145420445e-002dB,-7.34527201770280e+000°)
9.75501309997064e+003	(9.54140927685949e-002dB,-7.40343439046533e+000°)
9.82286458189143e+003	(9.73368334022059e-002dB,-7.46199993150284e+000°)
9.89118800819115e+003	(9.92856759594084e-002dB,-7.52097243430180e+000°)
9.95998666150254e+003	(1.01260964142188e-001dB,-7.58035573186737e+000°)
1.00000000000000e+004	(1.02415735925442e-001dB,-7.61489376899651e+000°)
